Date;Price;Open;High;Low;Vol.;Change %
03/11/2020;10,950;10,775;10,950;10,450;5.80M;1.62%
03/10/2020;10,775;10,300;11,000;10,300;4.67M;3.86%
03/09/2020;10,375;10,700;10,700;10,350;4.46M;-5.25%
03/06/2020;10,950;10,750;11,000;10,750;5.81M;0.00%
03/05/2020;10,950;11,025;11,075;10,800;6.39M;0.00%
03/04/2020;10,950;10,975;11,000;10,750;4.64M;0.00%
03/03/2020;10,950;10,650;11,125;10,475;7.19M;7.88%
03/02/2020;10,150;10,275;10,275;9,975;6.37M;-1.22%
02/28/2020;10,275;10,100;10,450;9,900;12.02M;-2.61%
02/27/2020;10,550;10,750;10,825;10,350;5.78M;-2.54%
02/26/2020;10,825;10,900;10,925;10,775;4.14M;-1.37%
02/25/2020;10,975;11,000;11,075;10,875;3.21M;-0.45%
02/24/2020;11,025;10,750;11,125;10,750;2.87M;0.68%
02/21/2020;10,950;11,225;11,275;10,925;4.52M;-2.45%
02/20/2020;11,225;11,025;11,375;11,000;5.47M;2.05%
02/19/2020;11,000;10,950;11,000;10,800;3.67M;1.38%
02/18/2020;10,850;10,850;10,950;10,825;5.43M;0.00%
02/17/2020;10,850;10,750;10,925;10,725;3.49M;0.70%
02/14/2020;10,775;10,825;10,850;10,750;5.10M;-0.23%
02/13/2020;10,800;10,700;10,950;10,600;6.78M;0.47%
02/12/2020;10,750;11,050;11,050;10,550;38.78M;-6.32%
02/11/2020;11,475;11,575;11,575;11,400;13.19M;-0.86%
02/10/2020;11,575;11,650;11,650;11,400;2.70M;0.65%
02/07/2020;11,500;11,500;11,550;11,400;1.79M;0.00%
02/06/2020;11,500;11,475;11,650;11,475;2.30M;0.00%
02/05/2020;11,500;11,600;11,625;11,450;2.59M;-0.86%
02/04/2020;11,600;11,550;11,700;11,475;6.06M;1.75%
02/03/2020;11,400;11,375;11,425;11,300;2.40M;0.22%
01/31/2020;11,375;11,600;11,600;11,375;6.28M;-2.15%
01/30/2020;11,625;11,750;11,900;11,475;5.09M;-0.64%
01/29/2020;11,700;11,650;11,800;11,650;2.87M;0.65%
01/28/2020;11,625;11,625;11,650;11,300;3.60M;-0.21%
01/27/2020;11,650;11,700;11,725;11,625;2.24M;-0.43%
01/24/2020;11,700;11,675;11,700;11,600;1.70M;0.00%
01/23/2020;11,700;11,700;11,775;11,650;1.67M;-0.43%
01/22/2020;11,750;11,700;11,875;11,675;5.00M;0.43%
01/21/2020;11,700;11,625;11,800;11,600;3.92M;0.86%
01/20/2020;11,600;11,575;11,600;11,550;3.17M;0.22%
01/17/2020;11,575;11,600;11,600;11,550;2.83M;-0.22%
01/16/2020;11,600;11,475;11,600;11,425;4.70M;1.09%
01/15/2020;11,475;11,625;11,625;11,425;4.46M;-1.08%
01/14/2020;11,600;11,625;11,625;11,550;4.27M;0.43%
