Date;Price;Open;High;Low;Vol.;Change %
06/09/2023;2,010;2,040;2,120;1,995;22.74M;-1.47%
06/08/2023;2,040;1,905;2,090;1,900;25.21M;7.37%
06/07/2023;1,900;1,785;1,925;1,780;35.99M;6.44%
06/06/2023;1,785;1,720;1,845;1,680;36.51M;5.00%
06/05/2023;1,700;1,660;1,750;1,640;16.40M;3.03%
05/31/2023;1,650;1,600;1,665;1,600;32.98M;2.80%
05/30/2023;1,605;1,610;1,630;1,580;5.00M;-0.31%
05/29/2023;1,610;1,535;1,625;1,535;9.98M;5.23%
05/26/2023;1,530;1,515;1,540;1,515;6.05M;1.32%
05/25/2023;1,510;1,540;1,580;1,505;2.13M;-1.31%
05/24/2023;1,530;1,540;1,540;1,520;1.06M;0.33%
05/23/2023;1,525;1,560;1,590;1,515;1.02M;-2.24%
05/22/2023;1,560;1,520;1,600;1,510;895.50K;2.63%
05/19/2023;1,520;1,600;1,605;1,520;6.81M;-5.30%
05/17/2023;1,605;1,620;1,625;1,590;1.60M;-0.93%
05/16/2023;1,620;1,630;1,635;1,605;401.20K;-0.61%
05/15/2023;1,630;1,620;1,655;1,605;556.40K;0.62%
05/12/2023;1,620;1,655;1,675;1,605;3.62M;-4.14%
05/11/2023;1,690;1,650;1,695;1,625;550.00K;2.42%
05/10/2023;1,650;1,670;1,690;1,625;1.64M;-2.08%
05/09/2023;1,685;1,655;1,695;1,650;971.80K;2.43%
05/08/2023;1,645;1,655;1,675;1,625;1.34M;0.00%
05/05/2023;1,645;1,650;1,700;1,635;3.00M;-0.60%
05/04/2023;1,655;1,715;1,715;1,650;1.66M;-3.22%
05/03/2023;1,710;1,720;1,720;1,680;458.30K;0.00%
05/02/2023;1,710;1,730;1,745;1,675;836.30K;-1.16%
04/28/2023;1,730;1,720;1,750;1,705;1.37M;1.17%
04/27/2023;1,710;1,650;1,725;1,650;5.97M;3.64%
04/26/2023;1,650;1,645;1,710;1,625;4.43M;0.30%
04/18/2023;1,645;1,675;1,710;1,635;1.25M;-1.50%
04/17/2023;1,670;1,600;1,675;1,595;1.23M;4.70%
04/14/2023;1,595;1,615;1,645;1,595;1.25M;-1.24%
04/13/2023;1,615;1,640;1,675;1,610;1.24M;-1.52%
04/12/2023;1,640;1,645;1,750;1,620;4.00M;-0.30%
04/11/2023;1,645;1,650;1,680;1,630;1.15M;0.00%
04/10/2023;1,645;1,605;1,680;1,595;2.50M;2.81%
04/06/2023;1,600;1,540;1,610;1,525;1.57M;3.90%
04/05/2023;1,540;1,600;1,640;1,530;2.73M;-3.75%
04/04/2023;1,600;1,550;1,625;1,500;3.24M;3.23%
04/03/2023;1,550;1,515;1,550;1,490;3.06M;2.31%
03/31/2023;1,515;1,550;1,575;1,490;1.92M;-2.26%
03/30/2023;1,550;1,400;1,575;1,395;7.20M;12.32%
