Date;Price;Open;High;Low;Vol.;Change %
09/26/2022;1,390;1,435;1,440;1,380;4.41M;-3.14%
09/23/2022;1,435;1,410;1,460;1,405;7.94M;2.14%
09/22/2022;1,405;1,385;1,415;1,365;3.50M;1.08%
09/21/2022;1,390;1,395;1,420;1,375;4.40M;-0.36%
09/20/2022;1,395;1,395;1,415;1,390;2.82M;0.00%
09/19/2022;1,395;1,425;1,430;1,385;4.65M;-1.41%
09/16/2022;1,415;1,455;1,460;1,410;4.60M;-2.41%
09/15/2022;1,450;1,460;1,500;1,440;6.21M;-0.68%
09/14/2022;1,460;1,500;1,505;1,455;5.04M;-2.67%
09/13/2022;1,500;1,420;1,525;1,420;17.58M;6.38%
09/12/2022;1,410;1,405;1,445;1,405;4.36M;0.36%
09/09/2022;1,405;1,460;1,470;1,400;8.10M;-3.77%
09/08/2022;1,460;1,490;1,500;1,440;6.01M;-2.01%
09/07/2022;1,490;1,555;1,585;1,470;12.55M;-3.87%
09/06/2022;1,550;1,385;1,560;1,385;27.35M;11.91%
09/05/2022;1,385;1,440;1,450;1,375;13.13M;-5.14%
09/02/2022;1,460;1,480;1,490;1,440;6.36M;-1.02%
09/01/2022;1,475;1,475;1,500;1,475;4.78M;1.03%
08/31/2022;1,460;1,470;1,475;1,440;5.61M;-0.34%
08/30/2022;1,465;1,500;1,510;1,460;8.94M;-1.68%
08/29/2022;1,490;1,490;1,500;1,460;6.30M;-1.00%
08/26/2022;1,505;1,535;1,540;1,500;8.32M;-1.95%
08/25/2022;1,535;1,515;1,545;1,510;4.14M;1.66%
08/24/2022;1,510;1,530;1,540;1,485;13.42M;-1.31%
08/23/2022;1,530;1,545;1,565;1,515;8.65M;-0.97%
08/22/2022;1,545;1,655;1,655;1,540;19.58M;-6.65%
08/19/2022;1,655;1,640;1,685;1,640;7.70M;0.91%
08/18/2022;1,640;1,660;1,675;1,610;9.80M;-1.80%
08/16/2022;1,670;1,710;1,745;1,645;11.35M;-2.34%
08/15/2022;1,710;1,740;1,755;1,695;4.56M;-1.16%
08/12/2022;1,730;1,750;1,800;1,720;15.18M;-0.57%
08/11/2022;1,740;1,625;1,750;1,615;20.74M;7.74%
08/10/2022;1,615;1,645;1,650;1,590;13.16M;-1.82%
08/09/2022;1,645;1,720;1,740;1,645;14.34M;-4.36%
08/08/2022;1,720;1,755;1,780;1,720;7.77M;-1.71%
08/05/2022;1,750;1,710;1,765;1,700;13.88M;2.64%
08/04/2022;1,705;1,680;1,735;1,670;8.53M;1.49%
08/03/2022;1,680;1,670;1,695;1,625;5.92M;-0.88%
08/02/2022;1,695;1,715;1,725;1,600;12.89M;-1.17%
08/01/2022;1,715;1,670;1,735;1,670;7.36M;2.69%
07/29/2022;1,670;1,745;1,760;1,670;7.94M;-3.75%
07/28/2022;1,735;1,695;1,800;1,690;20.25M;2.97%
07/27/2022;1,685;1,685;1,735;1,670;4.45M;-0.30%
07/26/2022;1,690;1,745;1,790;1,670;11.05M;-3.70%
07/25/2022;1,755;1,835;1,845;1,750;12.66M;-4.36%
07/22/2022;1,835;1,800;1,875;1,800;12.47M;2.51%
07/21/2022;1,790;1,790;1,830;1,760;8.97M;1.13%
07/20/2022;1,770;1,710;1,795;1,710;17.30M;4.12%
07/19/2022;1,700;1,670;1,720;1,670;3.32M;1.49%
07/18/2022;1,675;1,700;1,705;1,660;5.68M;-0.89%
07/15/2022;1,690;1,620;1,760;1,620;15.43M;4.32%
07/14/2022;1,620;1,630;1,685;1,580;7.27M;-0.31%
07/13/2022;1,625;1,690;1,695;1,620;3.32M;-3.85%
07/12/2022;1,690;1,700;1,700;1,635;5.69M;-0.59%
07/11/2022;1,700;1,640;1,705;1,625;16.98M;4.29%
07/08/2022;1,630;1,550;1,640;1,540;13.60M;6.19%
07/07/2022;1,535;1,530;1,580;1,515;7.27M;0.99%
07/06/2022;1,520;1,520;1,545;1,415;15.47M;0.00%
07/05/2022;1,520;1,480;1,530;1,430;8.23M;2.70%
07/04/2022;1,480;1,580;1,580;1,480;24.92M;-6.92%
07/01/2022;1,590;1,695;1,700;1,590;12.92M;-6.74%
06/30/2022;1,705;1,830;1,830;1,705;17.66M;-6.83%
06/29/2022;1,830;1,910;1,920;1,805;6.70M;-4.19%
06/28/2022;1,910;1,910;1,930;1,865;7.65M;0.00%
06/27/2022;1,910;1,825;1,945;1,825;15.07M;4.95%
06/24/2022;1,820;1,800;1,865;1,775;8.45M;1.39%
06/23/2022;1,795;1,775;1,810;1,740;4.29M;1.41%
06/22/2022;1,770;1,800;1,835;1,765;5.46M;-1.39%
06/21/2022;1,795;1,850;1,885;1,780;16.59M;-2.97%
06/20/2022;1,850;1,905;1,910;1,770;10.31M;-2.63%
06/17/2022;1,900;1,965;1,965;1,865;7.50M;-3.55%
06/16/2022;1,970;2,020;2,050;1,970;7.64M;-1.01%
06/15/2022;1,990;1,980;2,030;1,975;12.82M;0.76%
06/14/2022;1,975;1,930;2,010;1,850;12.98M;1.28%
06/13/2022;1,950;2,040;2,040;1,935;20.15M;-6.25%
06/10/2022;2,080;2,140;2,170;2,040;11.90M;-4.15%
06/09/2022;2,170;2,190;2,220;2,160;5.10M;-0.91%
06/08/2022;2,190;2,210;2,230;2,160;5.96M;-0.90%
06/07/2022;2,210;2,250;2,250;2,200;4.18M;-1.78%
06/06/2022;2,250;2,280;2,310;2,230;8.97M;-1.32%
06/03/2022;2,280;2,140;2,330;2,140;27.88M;6.54%
06/02/2022;2,140;2,240;2,250;2,130;10.79M;-2.73%
05/31/2022;2,200;2,240;2,290;2,200;9.51M;-0.90%
05/30/2022;2,220;2,300;2,350;2,210;14.15M;-3.48%
05/27/2022;2,300;2,100;2,310;1,980;36.12M;11.65%
05/25/2022;2,060;2,110;2,120;2,020;7.38M;-2.37%
05/24/2022;2,110;2,070;2,140;2,070;5.97M;1.93%
05/23/2022;2,070;2,140;2,160;2,070;4.96M;-3.27%
05/20/2022;2,140;2,150;2,170;2,090;10.73M;0.47%
05/19/2022;2,130;1,980;2,200;1,860;30.32M;6.77%
05/18/2022;1,995;2,030;2,080;1,990;9.89M;-0.25%
05/17/2022;2,000;1,965;2,120;1,965;17.90M;1.78%
05/13/2022;1,965;1,980;2,010;1,870;45.50M;-2.24%
05/12/2022;2,010;2,150;2,160;2,010;17.21M;-6.94%
05/11/2022;2,160;2,220;2,260;2,120;10.48M;-2.70%
05/10/2022;2,220;2,290;2,300;2,220;16.34M;-6.72%
05/09/2022;2,380;2,520;2,530;2,380;12.99M;-6.67%
04/28/2022;2,550;2,450;2,620;2,450;12.48M;4.08%
04/27/2022;2,450;2,530;2,560;2,430;13.43M;-3.16%
04/26/2022;2,530;2,620;2,630;2,440;13.36M;-2.69%
04/25/2022;2,600;2,670;2,710;2,520;14.66M;-3.35%
04/22/2022;2,690;2,830;2,850;2,650;21.67M;-4.61%
04/21/2022;2,820;2,910;2,930;2,760;21.08M;-2.76%
04/20/2022;2,900;2,620;2,930;2,580;49.03M;12.84%
04/19/2022;2,570;2,660;2,670;2,560;9.75M;-2.65%
04/18/2022;2,640;2,570;2,690;2,510;23.65M;2.72%
04/14/2022;2,570;2,500;2,680;2,430;53.08M;6.64%
04/13/2022;2,410;2,300;2,420;2,280;19.58M;7.11%
04/12/2022;2,250;2,280;2,350;2,240;13.49M;-1.32%
04/11/2022;2,280;2,380;2,430;2,260;11.07M;-3.39%
04/08/2022;2,360;2,470;2,520;2,360;9.60M;-4.07%
04/07/2022;2,460;2,500;2,500;2,400;12.53M;-1.60%
04/06/2022;2,500;2,680;2,680;2,500;14.95M;-6.72%
04/05/2022;2,680;2,720;2,720;2,660;4.11M;-0.74%
04/04/2022;2,700;2,630;2,720;2,600;11.66M;3.85%
04/01/2022;2,600;2,630;2,630;2,480;9.71M;-0.38%
03/31/2022;2,610;2,620;2,630;2,560;6.40M;-0.38%
03/30/2022;2,620;2,530;2,630;2,530;9.34M;3.56%
03/29/2022;2,530;2,660;2,660;2,520;9.09M;-4.89%
03/28/2022;2,660;2,700;2,700;2,650;3.76M;-1.48%
03/25/2022;2,700;2,700;2,720;2,630;7.60M;-0.37%
03/24/2022;2,710;2,660;2,750;2,610;17.46M;1.88%
03/23/2022;2,660;2,500;2,680;2,440;26.30M;8.57%
03/22/2022;2,450;2,540;2,550;2,420;15.17M;-2.78%
03/21/2022;2,520;2,290;2,530;2,290;21.21M;10.53%
03/18/2022;2,280;2,290;2,290;2,250;10.27M;0.44%
03/17/2022;2,270;2,200;2,320;2,200;18.94M;3.18%
03/16/2022;2,200;2,180;2,220;2,120;8.04M;0.92%
03/15/2022;2,180;2,340;2,390;2,180;11.36M;-6.84%
03/14/2022;2,340;2,300;2,350;2,250;5.19M;1.74%
03/11/2022;2,300;2,300;2,330;2,250;3.12M;0.00%
03/10/2022;2,300;2,260;2,300;2,170;6.80M;3.14%
03/09/2022;2,230;2,110;2,260;2,090;9.34M;5.69%
03/08/2022;2,110;2,260;2,320;2,110;24.41M;-6.64%
03/07/2022;2,260;2,370;2,440;2,260;19.31M;-7.00%
03/04/2022;2,430;2,550;2,590;2,410;11.15M;-4.71%
03/02/2022;2,550;2,540;2,610;2,490;9.19M;0.39%
03/01/2022;2,540;2,570;2,650;2,540;9.73M;0.00%
02/25/2022;2,540;2,320;2,540;2,320;20.88M;9.48%
02/24/2022;2,320;2,490;2,530;2,310;18.42M;-6.45%
02/23/2022;2,480;2,570;2,590;2,480;11.25M;-3.50%
02/22/2022;2,570;2,590;2,620;2,420;15.34M;-0.77%
02/21/2022;2,590;2,600;2,640;2,560;10.07M;-0.38%
02/18/2022;2,600;2,570;2,670;2,560;9.78M;0.39%
02/17/2022;2,590;2,600;2,650;2,540;5.35M;-0.77%
02/16/2022;2,610;2,540;2,680;2,530;11.30M;3.16%
02/15/2022;2,530;2,550;2,620;2,530;5.11M;-1.17%
02/14/2022;2,560;2,690;2,690;2,550;9.02M;-4.83%
02/11/2022;2,690;2,780;2,800;2,660;4.63M;-2.89%
02/10/2022;2,770;2,610;2,850;2,610;19.10M;6.13%
02/09/2022;2,610;2,570;2,660;2,500;13.60M;1.16%
02/08/2022;2,580;2,700;2,730;2,570;11.98M;-4.44%
02/07/2022;2,700;2,740;2,780;2,670;7.98M;-1.46%
02/04/2022;2,740;2,700;2,800;2,700;10.26M;0.00%
02/03/2022;2,740;2,900;2,930;2,740;6.84M;-5.52%
02/02/2022;2,900;2,750;2,970;2,610;20.44M;5.07%
01/31/2022;2,760;2,960;3,000;2,760;11.01M;-6.76%
01/28/2022;2,960;2,980;3,030;2,880;15.53M;-0.34%
01/27/2022;2,970;2,800;2,980;2,630;67.59M;5.32%
01/26/2022;2,820;3,050;3,050;2,820;5.74M;-6.93%
01/25/2022;3,030;3,220;3,290;3,030;21.54M;-6.77%
01/24/2022;3,250;3,270;3,310;3,210;8.74M;-0.31%
01/21/2022;3,260;3,240;3,320;3,180;6.80M;1.24%
01/20/2022;3,220;3,240;3,280;3,210;3.74M;-0.62%
01/19/2022;3,240;3,300;3,340;3,230;5.96M;-1.82%
01/18/2022;3,300;3,400;3,460;3,270;5.17M;-3.23%
01/17/2022;3,410;3,420;3,530;3,350;12.18M;0.59%
01/14/2022;3,390;3,360;3,400;3,310;3.90M;0.89%
01/13/2022;3,360;3,310;3,370;3,250;5.18M;1.51%
01/12/2022;3,310;3,200;3,370;3,160;13.11M;5.41%
01/11/2022;3,140;3,370;3,370;3,140;23.19M;-6.82%
01/10/2022;3,370;3,460;3,460;3,360;8.07M;-2.60%
01/07/2022;3,460;3,460;3,490;3,410;3.89M;0.00%
01/06/2022;3,460;3,500;3,500;3,310;9.56M;-1.98%
01/05/2022;3,530;3,600;3,640;3,510;3.71M;-1.94%
01/04/2022;3,600;3,580;3,630;3,530;9.11M;1.98%
01/03/2022;3,530;3,320;3,560;3,320;11.12M;6.33%
12/30/2021;3,320;3,340;3,350;3,220;4.98M;-0.30%
12/29/2021;3,330;3,420;3,420;3,330;3.25M;-2.06%
12/28/2021;3,400;3,220;3,460;3,200;8.36M;6.25%
12/27/2021;3,200;3,230;3,260;3,140;7.95M;-0.93%
12/24/2021;3,230;3,240;3,290;3,210;5.20M;0.00%
12/23/2021;3,230;3,210;3,300;3,200;4.71M;0.62%
12/22/2021;3,210;3,320;3,390;3,170;8.16M;-3.31%
12/21/2021;3,320;3,470;3,470;3,310;11.28M;-4.32%
12/20/2021;3,470;3,530;3,530;3,460;3.97M;-1.70%
12/17/2021;3,530;3,480;3,550;3,410;4.40M;0.86%
12/16/2021;3,500;3,540;3,600;3,500;5.20M;-0.85%
12/15/2021;3,530;3,520;3,570;3,500;3.87M;0.28%
12/14/2021;3,520;3,640;3,640;3,480;12.47M;-3.03%
