Date;Price;Open;High;Low;Vol.;Change %
08/02/2024;5,450;5,425;5,475;5,300;2.24M;-0.91%
08/01/2024;5,500;5,375;5,550;5,300;6.07M;3.29%
07/31/2024;5,325;5,250;5,375;5,225;2.50M;0.47%
07/30/2024;5,300;5,300;5,300;5,200;1.27M;0.00%
07/29/2024;5,300;5,350;5,425;5,225;3.30M;0.00%
07/26/2024;5,300;5,250;5,325;5,250;1.68M;0.95%
07/25/2024;5,250;5,400;5,400;5,200;4.77M;-2.78%
07/24/2024;5,400;5,500;5,500;5,225;7.61M;-1.82%
07/23/2024;5,500;5,575;5,650;5,450;5.27M;-1.35%
07/22/2024;5,575;5,600;5,650;5,450;3.54M;-0.45%
07/19/2024;5,600;5,575;5,650;5,550;2.08M;0.45%
07/18/2024;5,575;5,650;5,650;5,525;2.22M;-1.33%
07/17/2024;5,650;5,675;5,700;5,500;5.01M;-0.44%
07/16/2024;5,675;5,400;5,700;5,375;8.93M;5.09%
07/15/2024;5,400;5,575;5,600;5,375;3.74M;-3.14%
07/12/2024;5,575;5,325;5,600;5,300;16.85M;5.19%
07/11/2024;5,300;5,100;5,350;5,050;10.87M;3.92%
07/10/2024;5,100;5,100;5,175;5,050;2.14M;0.00%
07/09/2024;5,100;5,050;5,175;4,990;3.77M;2.00%
07/08/2024;5,000;4,880;5,050;4,870;6.58M;2.46%
07/05/2024;4,880;4,840;4,880;4,800;5.49M;0.83%
07/04/2024;4,840;4,910;4,960;4,840;8.62M;-1.22%
07/03/2024;4,900;4,940;4,960;4,850;5.59M;-0.81%
07/02/2024;4,940;4,910;4,950;4,880;3.00M;0.61%
07/01/2024;4,910;4,940;4,940;4,840;6.02M;-0.20%
06/28/2024;4,920;4,900;4,930;4,860;1.69M;0.41%
06/27/2024;4,900;4,940;4,960;4,850;3.04M;-0.81%
06/26/2024;4,940;5,100;5,150;4,900;7.10M;-2.66%
06/25/2024;5,075;4,960;5,250;4,960;9.25M;2.53%
06/24/2024;4,950;4,870;4,980;4,870;2.91M;1.64%
06/21/2024;4,870;4,850;4,940;4,780;3.66M;0.62%
06/20/2024;4,840;4,780;4,840;4,750;5.69M;2.11%
06/19/2024;4,740;4,880;4,920;4,730;3.96M;-2.87%
06/14/2024;4,880;4,930;4,930;4,880;2.04M;-1.01%
06/13/2024;4,930;4,960;4,960;4,920;931.40K;0.00%
06/12/2024;4,930;4,970;4,970;4,900;996.30K;0.00%
06/11/2024;4,930;4,980;5,025;4,900;3.24M;-1.00%
06/10/2024;4,980;5,000;5,000;4,950;1.52M;-0.40%
06/07/2024;5,000;5,000;5,025;4,950;2.62M;0.60%
06/06/2024;4,970;4,900;5,050;4,900;2.07M;1.02%
06/05/2024;4,920;5,125;5,125;4,910;6.61M;-3.05%
06/04/2024;5,075;5,150;5,150;4,990;2.67M;0.00%
06/03/2024;5,075;5,175;5,175;5,000;2.50M;-0.98%
05/31/2024;5,125;5,200;5,200;5,000;4.16M;0.00%
05/30/2024;5,125;5,275;5,275;5,100;4.72M;-2.84%
05/29/2024;5,275;5,475;5,475;5,275;3.62M;-3.65%
05/28/2024;5,475;5,475;5,475;5,325;7.26M;0.00%
05/27/2024;5,475;5,550;5,675;5,375;7.35M;-1.79%
05/22/2024;5,575;5,600;5,625;5,425;5.11M;-0.45%
05/21/2024;5,600;5,650;5,825;5,550;10.75M;0.00%
05/20/2024;5,600;5,350;5,625;5,350;18.48M;4.67%
05/17/2024;5,350;5,350;5,425;5,250;8.09M;0.47%
05/16/2024;5,325;4,900;5,325;4,900;10.21M;8.67%
05/15/2024;4,900;4,890;4,900;4,790;2.19M;0.20%
05/14/2024;4,890;4,890;4,900;4,860;1.26M;-0.20%
05/13/2024;4,900;4,900;4,910;4,820;1.72M;0.00%
05/08/2024;4,900;4,890;5,000;4,840;1.76M;0.20%
05/07/2024;4,890;4,840;4,910;4,780;4.31M;1.03%
05/06/2024;4,840;4,750;4,910;4,750;3.12M;1.89%
05/03/2024;4,750;4,730;4,810;4,680;3.00M;0.42%
05/02/2024;4,730;4,930;4,930;4,640;8.03M;-4.06%
04/30/2024;4,930;5,000;5,025;4,900;5.57M;-1.40%
04/29/2024;5,000;4,990;5,025;4,920;3.12M;0.00%
04/26/2024;5,000;5,150;5,200;4,930;8.38M;-2.91%
04/25/2024;5,150;5,250;5,275;5,100;6.35M;-1.90%
04/24/2024;5,250;5,275;5,300;5,175;3.61M;-0.47%
04/23/2024;5,275;5,175;5,425;5,175;7.65M;1.93%
04/22/2024;5,175;5,125;5,300;5,100;5.52M;0.98%
04/19/2024;5,125;5,350;5,350;5,125;8.57M;-4.21%
04/18/2024;5,350;5,375;5,400;5,275;1.88M;-0.47%
04/17/2024;5,375;5,625;5,625;5,325;5.85M;-4.44%
04/16/2024;5,625;5,475;5,675;5,250;10.26M;1.35%
04/05/2024;5,550;5,525;5,650;5,500;3.79M;0.45%
04/04/2024;5,525;5,475;5,525;5,425;1.74M;0.91%
04/03/2024;5,475;5,550;5,675;5,400;6.74M;-0.90%
04/02/2024;5,525;5,350;5,575;5,325;5.56M;3.27%
04/01/2024;5,350;5,575;5,625;5,300;7.90M;-4.04%
03/28/2024;5,575;5,450;5,725;5,450;11.34M;2.29%
03/27/2024;5,450;5,525;5,600;5,450;4.61M;-1.36%
03/26/2024;5,525;5,550;5,550;5,425;9.44M;0.45%
03/25/2024;5,500;5,350;5,650;5,350;17.25M;3.29%
03/22/2024;5,325;5,200;5,400;5,200;5.82M;2.40%
03/21/2024;5,200;5,175;5,300;5,100;4.22M;0.00%
03/20/2024;5,200;5,125;5,300;5,100;2.97M;0.97%
03/19/2024;5,150;5,225;5,225;5,075;5.48M;0.00%
03/18/2024;5,150;5,250;5,275;5,125;4.79M;-1.90%
03/15/2024;5,250;5,275;5,300;5,175;3.34M;0.00%
03/14/2024;5,250;5,475;5,500;5,250;7.33M;-3.67%
03/13/2024;5,450;5,275;5,525;5,225;8.93M;3.81%
03/08/2024;5,250;5,225;5,275;5,175;3.12M;0.48%
03/07/2024;5,225;5,275;5,300;5,175;1.99M;-0.48%
03/06/2024;5,250;5,125;5,325;5,125;5.55M;2.44%
03/05/2024;5,125;5,225;5,250;5,125;6.63M;-1.44%
03/04/2024;5,200;5,250;5,325;5,200;3.43M;-0.95%
03/01/2024;5,250;5,200;5,350;5,150;5.81M;0.00%
02/29/2024;5,250;5,300;5,450;5,250;5.51M;-0.94%
02/28/2024;5,300;5,125;5,375;5,100;4.65M;3.41%
02/27/2024;5,125;5,250;5,250;5,125;5.47M;-2.38%
02/26/2024;5,250;5,350;5,375;5,200;4.68M;-0.94%
02/23/2024;5,300;5,500;5,525;5,225;9.70M;-4.07%
02/22/2024;5,525;5,475;5,525;5,400;4.29M;0.91%
02/21/2024;5,475;5,525;5,600;5,400;4.20M;-0.90%
02/20/2024;5,525;5,600;5,725;5,500;4.09M;-1.34%
02/19/2024;5,600;5,600;5,650;5,325;9.47M;0.90%
02/16/2024;5,550;5,700;5,800;5,425;9.95M;-2.63%
02/15/2024;5,700;5,750;5,975;5,500;29.30M;3.64%
02/13/2024;5,500;5,375;5,775;5,200;44.20M;3.77%
02/12/2024;5,300;4,890;5,350;4,850;23.20M;8.38%
02/07/2024;4,890;4,900;4,940;4,860;2.69M;-0.20%
02/06/2024;4,900;4,850;4,940;4,840;3.21M;1.03%
